category,item_code
G0035,4182.071
G0042,4182.071
G0103,4182.071
G0132,4182.071
G0193,4182.071
G0263,4182.071
G0457,4182.071
G0544,4182.071
G0570,4182.071
G1131,4182.071
G0018,4182.072
G0019,4182.072
G0033,4182.072
G0042,4182.072
G0189,4182.072
G0261,4182.072
G0452,4182.072
G0528,4182.072
G0571,4182.072
G0644,4182.072
G0697,4182.072
G0033,4182.073
G0035,4182.073
G0042,4182.073
G0262,4182.073
G0451,4182.073
G0570,4182.073
G0644,4182.073
G0033,4182.074
G0035,4182.074
G0042,4182.074
G0263,4182.074
G0453,4182.074
G0570,4182.074
G0644,4182.074
G0018,4182.075
G0019,4182.075
G0042,4182.075
G0212,4182.075
G0517,4182.075
G0570,4182.075
G0644,4182.075
G0005,4182.076
G0042,4182.076
G0188,4182.076
G0260,4182.076
G0518,4182.076
G0570,4182.076
G0835,4182.076
G0005,4182.077
G0013,4182.077
G0042,4182.077
G0212,4182.077
G0519,4182.077
G0570,4182.077
G0836,4182.077
G0005,4182.078
G0013,4182.078
G0042,4182.078
G0212,4182.078
G0520,4182.078
G0570,4182.078
G0837,4182.078
G0570,4182.079
G0006,4182.08
G0015,4182.08
G0521,4182.08
G0570,4182.08
G0838,4182.08
G0006,4182.081
G0015,4182.081
G0522,4182.081
G0570,4182.081
G0839,4182.081
G0570,4182.082
G0018,4182.083
G0019,4182.083
G0042,4182.083
G0219,4182.083
G0570,4182.083
G0644,4182.083
G0042,4182.084
G0264,4182.084
G0531,4182.084
G0644,4182.084
G0806,4182.084
G0042,4182.085
G0265,4182.085
G0531,4182.085
G0644,4182.085
G0806,4182.085
G0042,4182.086
G0219,4182.086
G0570,4182.086
G0644,4182.086
G0042,4182.087
G0220,4182.087
G0644,4182.087
G0005,4182.09
G0042,4182.09
G1187,4182.09
G0544,4182.09
G0570,4182.09
G0806,4182.09
G0544,4182.091
G0570,4182.091
G0806,4182.091
G0042,4182.091
G0005,4182.092
G0042,4182.092
G1187,4182.092
G0544,4182.092
G0570,4182.092
G0806,4182.092
G0006,4182.093
G0042,4182.093
G1181,4182.093
G0544,4182.093
G0570,4182.093
G0806,4182.093
G0006,4182.094
G0042,4182.094
G1181,4182.094
G0544,4182.094
G0570,4182.094
G0806,4182.094
G0544,4182.095
G0570,4182.095
G0806,4182.095
G0042,4182.095
G0006,4182.096
G0042,4182.096
G1183,4182.096
G0544,4182.096
G0570,4182.096
G0806,4182.096
G0006,4182.097
G0042,4182.097
G1183,4182.097
G0544,4182.097
G0570,4182.097
G0806,4182.097
G0005,4182.098
G0042,4182.098
G0544,4182.098
G0570,4182.098
G0806,4182.098
G0042,4182.099
G0544,4182.099
G0570,4182.099
G1131,4182.099
G0806,4182.099
G0042,4182.1
G0544,4182.1
G0570,4182.1
G1131,4182.1
G0806,4182.1
G0042,4182.101
G0544,4182.101
G0570,4182.101
G1131,4182.101
G0806,4182.101
G0042,4182.102
G0544,4182.102
G0570,4182.102
G1131,4182.102
G0806,4182.102
G0005,4182.103
G1191,4182.103
G0544,4182.103
G0570,4182.103
G0806,4182.103
G0042,4182.103
G0544,4182.104
G0570,4182.104
G0806,4182.104
G1470,4182.104
G0042,4182.104
G0006,4182.105
G0042,4182.105
G0544,4182.105
G0570,4182.105
G1203,4182.105
G0806,4182.105
G0005,4182.106
G0264,4182.106
G0544,4182.106
G0570,4182.106
G0605,4182.106
G1147,4182.106
G0005,4182.107
G0544,4182.107
G0570,4182.107
G0606,4182.107
G0006,4182.108
G0042,4182.108
G0544,4182.108
G0570,4182.108
G1203,4182.108
G0806,4182.108
G0544,4182.109
G0570,4182.109
G0806,4182.109
G0042,4182.109
G0006,4182.11
G0042,4182.11
G0544,4182.11
G0570,4182.11
G1207,4182.11
G0806,4182.11
G0006,4182.111
G0042,4182.111
G0544,4182.111
G0570,4182.111
G1207,4182.111
G0806,4182.111
G0042,4182.112
G0544,4182.112
G0570,4182.112
G1131,4182.112
G0806,4182.112
G0042,4182.113
G0544,4182.113
G0570,4182.113
G1131,4182.113
G0806,4182.113
G0042,4182.114
G0544,4182.114
G0570,4182.114
G1131,4182.114
G0806,4182.114
G0042,4182.115
G0544,4182.115
G0570,4182.115
G1131,4182.115
G0806,4182.115
G0544,4182.116
G0570,4182.116
G0806,4182.116
G0042,4182.116
G0018,4182.12
G0019,4182.12
G0033,4182.12
G0035,4182.12
G0042,4182.12
G0124,4182.12
G0132,4182.12
G0543,4182.12
G0544,4182.12
G0570,4182.12
G0644,4182.12
G0018,4182.121
G0019,4182.121
G0033,4182.121
G0035,4182.121
G0042,4182.121
G0124,4182.121
G0132,4182.121
G0543,4182.121
G0544,4182.121
G0570,4182.121
G0644,4182.121
G0005,4182.122
G0042,4182.122
G0124,4182.122
G0132,4182.122
G0265,4182.122
G0544,4182.122
G0570,4182.122
G0644,4182.122
G0806,4182.122
G1155,4182.122
G0005,4182.123
G0042,4182.123
G0124,4182.123
G0132,4182.123
G0264,4182.123
G0544,4182.123
G0570,4182.123
G0644,4182.123
G0806,4182.123
G1157,4182.123
G0042,4182.124
G0124,4182.124
G0132,4182.124
G0261,4182.124
G0528,4182.124
G0544,4182.124
G0570,4182.124
G0644,4182.124
G0806,4182.124
G1158,4182.124
G0042,4182.125
G0124,4182.125
G0132,4182.125
G0260,4182.125
G0528,4182.125
G0544,4182.125
G0570,4182.125
G0644,4182.125
G0806,4182.125
G1159,4182.125
G0005,4182.126
G0042,4182.126
G0124,4182.126
G0132,4182.126
G0213,4182.126
G0544,4182.126
G0570,4182.126
G0644,4182.126
G0806,4182.126
G1154,4182.126
G0005,4182.127
G0042,4182.127
G0124,4182.127
G0132,4182.127
G0212,4182.127
G0544,4182.127
G0570,4182.127
G0644,4182.127
G0806,4182.127
G1156,4182.127
G0005,4182.128
G0042,4182.128
G0124,4182.128
G0132,4182.128
G0264,4182.128
G0544,4182.128
G0570,4182.128
G0644,4182.128
G0806,4182.128
G1157,4182.128
G0042,4182.129
G0124,4182.129
G0132,4182.129
G0260,4182.129
G0528,4182.129
G0544,4182.129
G0570,4182.129
G0644,4182.129
G0806,4182.129
G1159,4182.129
G0005,4182.13
G0042,4182.13
G0124,4182.13
G0132,4182.13
G0212,4182.13
G0544,4182.13
G0570,4182.13
G0644,4182.13
G0806,4182.13
G1156,4182.13
G0004,4182.131
G0039,4182.131
G0042,4182.131
G0108,4182.131
G0124,4182.131
G0126,4182.131
G0132,4182.131
G0214,4182.131
G0396,4182.131
G0544,4182.131
G0570,4182.131
G0646,4182.131
G0806,4182.131
G0042,4182.134
G0132,4182.134
G0220,4182.134
G0544,4182.134
G0570,4182.134
G0644,4182.134
G0806,4182.134
G1160,4182.134
G0544,4182.135
G0570,4182.135
G0806,4182.135
G0544,4182.136
G0570,4182.136
G0806,4182.136
G0544,4182.141
G0570,4182.141
G0806,4182.141
G1150,4182.141
G0544,4182.143
G0570,4182.143
G0806,4182.143
G0018,4182.144
G0033,4182.144
G0042,4182.144
G0124,4182.144
G0132,4182.144
G0371,4182.144
G0543,4182.144
G0544,4182.144
G0570,4182.144
G0644,4182.144
G0653,4182.144
G0018,4182.145
G0033,4182.145
G0042,4182.145
G0124,4182.145
G0132,4182.145
G0371,4182.145
G0543,4182.145
G0544,4182.145
G0570,4182.145
G0644,4182.145
G0653,4182.145
G0018,4182.146
G0033,4182.146
G0042,4182.146
G0124,4182.146
G0132,4182.146
G0371,4182.146
G0543,4182.146
G0544,4182.146
G0570,4182.146
G0644,4182.146
G0653,4182.146
G0006,4182.147
G0013,4182.147
G0042,4182.147
G0132,4182.147
G0367,4182.147
G0544,4182.147
G0570,4182.147
G1100,4182.147
G1102,4182.147
G1108,4182.147
G0018,4182.148
G0033,4182.148
G0042,4182.148
G0124,4182.148
G0132,4182.148
G0372,4182.148
G0543,4182.148
G0544,4182.148
G0570,4182.148
G0644,4182.148
G0018,4182.149
G0033,4182.149
G0042,4182.149
G0124,4182.149
G0132,4182.149
G0372,4182.149
G0543,4182.149
G0544,4182.149
G0570,4182.149
G0644,4182.149
G0018,4182.15
G0033,4182.15
G0042,4182.15
G0124,4182.15
G0132,4182.15
G0372,4182.15
G0543,4182.15
G0544,4182.15
G0570,4182.15
G0644,4182.15
G0006,4182.151
G0013,4182.151
G0042,4182.151
G0132,4182.151
G0368,4182.151
G0544,4182.151
G0570,4182.151
G1100,4182.151
G1102,4182.151
G1108,4182.151
G0018,4182.152
G0019,4182.152
G0033,4182.152
G0042,4182.152
G0124,4182.152
G0132,4182.152
G0378,4182.152
G0543,4182.152
G0544,4182.152
G0570,4182.152
G0644,4182.152
G0220,4182.153
G0544,4182.153
G0570,4182.153
G0571,4182.153
G0018,4182.154
G0019,4182.154
G0033,4182.154
G0042,4182.154
G0124,4182.154
G0132,4182.154
G0378,4182.154
G0543,4182.154
G0544,4182.154
G0570,4182.154
G0644,4182.154
G0006,4182.155
G0014,4182.155
G0042,4182.155
G0132,4182.155
G0386,4182.155
G0544,4182.155
G0570,4182.155
G1101,4182.155
G1103,4182.155
G1109,4182.155
G0006,4182.156
G0014,4182.156
G0042,4182.156
G0132,4182.156
G0387,4182.156
G0544,4182.156
G0570,4182.156
G1101,4182.156
G1103,4182.156
G1109,4182.156
G0013,4182.157
G0033,4182.157
G0035,4182.157
G0042,4182.157
G0132,4182.157
G0193,4182.157
G0263,4182.157
G0455,4182.157
G0544,4182.157
G0570,4182.157
G1100,4182.157
G1131,4182.157
G0013,4182.158
G0033,4182.158
G0035,4182.158
G0042,4182.158
G0132,4182.158
G0193,4182.158
G0263,4182.158
G0457,4182.158
G0544,4182.158
G0570,4182.158
G1100,4182.158
G1131,4182.158
G0014,4182.159
G0033,4182.159
G0035,4182.159
G0042,4182.159
G0132,4182.159
G0192,4182.159
G0262,4182.159
G0443,4182.159
G0544,4182.159
G0570,4182.159
G1101,4182.159
G1131,4182.159
G0014,4182.16
G0033,4182.16
G0035,4182.16
G0042,4182.16
G0132,4182.16
G0192,4182.16
G0262,4182.16
G0449,4182.16
G0544,4182.16
G0570,4182.16
G1101,4182.16
G1131,4182.16
G0132,4182.161
G0369,4182.161
G0544,4182.161
G0570,4182.161
G0005,4182.164
G0042,4182.164
G0124,4182.164
G0132,4182.164
G1187,4182.164
G0544,4182.164
G0570,4182.164
G0644,4182.164
G0806,4182.164
G0005,4182.165
G0042,4182.165
G0124,4182.165
G0132,4182.165
G1188,4182.165
G0544,4182.165
G0570,4182.165
G0644,4182.165
G0806,4182.165
G0042,4182.166
G0124,4182.166
G0132,4182.166
G1189,4182.166
G0528,4182.166
G0544,4182.166
G0570,4182.166
G0644,4182.166
G0806,4182.166
G0005,4182.168
G0042,4182.168
G0124,4182.168
G0132,4182.168
G1191,4182.168
G0544,4182.168
G0570,4182.168
G0644,4182.168
G0806,4182.168
G1244,4182.17
G0042,4182.17
G0643,4182.17
G1245,4182.171
G0042,4182.171
G0643,4182.171
G1246,4182.172
G0042,4182.172
G0643,4182.172
G1247,4182.173
G0042,4182.173
G0643,4182.173
G1248,4182.174
G0042,4182.174
G0643,4182.174
G1249,4182.175
G0042,4182.175
G0643,4182.175
G1251,4182.176
G0042,4182.176
G0643,4182.176
G1256,4182.177
G0042,4182.177
G0643,4182.177
G1190,4182.179
G0042,4182.179
G0124,4182.179
G0132,4182.179
G0528,4182.179
G0544,4182.179
G0570,4182.179
G0644,4182.179
G0806,4182.179
G0033,4182.2
G0042,4182.2
G0124,4182.2
G0132,4182.2
G0390,4182.2
G0531,4182.2
G0543,4182.2
G0544,4182.2
G0570,4182.2
G0644,4182.2
G0806,4182.2
G1102,4182.2
G0033,4182.201
G0042,4182.201
G0124,4182.201
G0132,4182.201
G0391,4182.201
G0531,4182.201
G0543,4182.201
G0544,4182.201
G0570,4182.201
G0644,4182.201
G0806,4182.201
G1103,4182.201
G0042,4182.9
G0124,4182.9
G0132,4182.9
G0238,4182.9
G0570,4182.9
G0644,4182.9
G0042,4182.901
G0124,4182.901
G0132,4182.901
G0239,4182.901
G0570,4182.901
G0644,4182.901
G0042,4182.902
G0124,4182.902
G0132,4182.902
G0241,4182.902
G0570,4182.902
G0644,4182.902
G0042,4182.903
G0124,4182.903
G0132,4182.903
G0242,4182.903
G0570,4182.903
G0644,4182.903
G0042,4182.904
G0124,4182.904
G0132,4182.904
G0139,4182.904
G0219,4182.904
G0437,4182.904
G0531,4182.904
G0543,4182.904
G0544,4182.904
G0644,4182.904
G0653,4182.904
G0806,4182.904
G0005,4182.905
G0033,4182.905
G0035,4182.905
G0042,4182.905
G0124,4182.905
G0132,4182.905
G0134,4182.905
G0212,4182.905
G0388,4182.905
G0531,4182.905
G0543,4182.905
G0544,4182.905
G0570,4182.905
G0644,4182.905
G0653,4182.905
G0806,4182.905
G0005,4182.906
G0033,4182.906
G0035,4182.906
G0042,4182.906
G0124,4182.906
G0132,4182.906
G0135,4182.906
G0213,4182.906
G0389,4182.906
G0531,4182.906
G0543,4182.906
G0544,4182.906
G0570,4182.906
G0644,4182.906
G0806,4182.906
G0033,4182.907
G0042,4182.907
G0124,4182.907
G0132,4182.907
G0136,4182.907
G0206,4182.907
G0390,4182.907
G0531,4182.907
G0543,4182.907
G0544,4182.907
G0570,4182.907
G0644,4182.907
G0806,4182.907
G0033,4182.908
G0042,4182.908
G0124,4182.908
G0132,4182.908
G0137,4182.908
G0208,4182.908
G0391,4182.908
G0531,4182.908
G0543,4182.908
G0544,4182.908
G0570,4182.908
G0644,4182.908
G0806,4182.908
G0033,4182.909
G0042,4182.909
G0124,4182.909
G0132,4182.909
G0138,4182.909
G0208,4182.909
G0392,4182.909
G0531,4182.909
G0543,4182.909
G0544,4182.909
G0570,4182.909
G0644,4182.909
G0806,4182.909
G1467,4182.909
G0005,4182.91
G0033,4182.91
G0042,4182.91
G0124,4182.91
G0132,4182.91
G0140,4182.91
G0206,4182.91
G0393,4182.91
G0531,4182.91
G0543,4182.91
G0570,4182.91
G0644,4182.91
G0806,4182.91
G0005,4182.911
G0033,4182.911
G0042,4182.911
G0124,4182.911
G0132,4182.911
G0141,4182.911
G0208,4182.911
G0394,4182.911
G0531,4182.911
G0543,4182.911
G0570,4182.911
G0644,4182.911
G0806,4182.911
G1467,4182.911
G0005,4182.912
G0033,4182.912
G0035,4182.912
G0042,4182.912
G0194,4182.912
G0260,4182.912
G0531,4182.912
G0570,4182.912
G0644,4182.912
G0806,4182.912
G0005,4182.913
G0033,4182.913
G0035,4182.913
G0042,4182.913
G0195,4182.913
G0261,4182.913
G0531,4182.913
G0570,4182.913
G0644,4182.913
G0806,4182.913
G0005,4182.914
G0033,4182.914
G0035,4182.914
G0042,4182.914
G0196,4182.914
G0262,4182.914
G0570,4182.914
G0644,4182.914
G0005,4182.915
G0033,4182.915
G0035,4182.915
G0042,4182.915
G0197,4182.915
G0263,4182.915
G0570,4182.915
G0644,4182.915
G0033,4182.916
G0035,4182.916
G0042,4182.916
G0280,4182.916
G0444,4182.916
G0570,4182.916
G0644,4182.916
G0033,4182.917
G0035,4182.917
G0042,4182.917
G0282,4182.917
G0445,4182.917
G0570,4182.917
G0644,4182.917
G0033,4182.918
G0035,4182.918
G0042,4182.918
G0281,4182.918
G0446,4182.918
G0570,4182.918
G0644,4182.918
G0033,4182.919
G0035,4182.919
G0042,4182.919
G0283,4182.919
G0447,4182.919
G0570,4182.919
G0644,4182.919
G0042,4182.92
G0246,4182.92
G0570,4182.92
G0644,4182.92
G0322,4182.921
G0623,4182.921
G0644,4182.921
G0323,4182.922
G0623,4182.922
G0644,4182.922
G0324,4182.923
G0570,4182.923
G0623,4182.923
G0644,4182.923
G0325,4182.924
G0570,4182.924
G0623,4182.924
G0644,4182.924
G0326,4182.925
G0570,4182.925
G0623,4182.925
G0644,4182.925
G0327,4182.926
G0570,4182.926
G0623,4182.926
G0644,4182.926
G0328,4182.927
G0570,4182.927
G0623,4182.927
G0644,4182.927
G0329,4182.928
G0570,4182.928
G0623,4182.928
G0644,4182.928
G0332,4182.929
G0570,4182.929
G0623,4182.929
G0644,4182.929
G0333,4182.93
G0570,4182.93
G0623,4182.93
G0644,4182.93
G0042,4182.931
G0284,4182.931
G0570,4182.931
G0644,4182.931
G0042,4182.932
G0285,4182.932
G0570,4182.932
G0644,4182.932
G0042,4182.933
G0220,4182.933
G0570,4182.933
G0644,4182.933
G0007,4182.934
G0013,4182.934
G0015,4182.934
G0018,4182.934
G0019,4182.934
G0033,4182.934
G0035,4182.934
G0042,4182.934
G0124,4182.934
G0132,4182.934
G0166,4182.934
G0212,4182.934
G0296,4182.934
G0570,4182.934
G0607,4182.934
G0644,4182.934
G0822,4182.934
G0904,4182.934
G0007,4182.935
G0014,4182.935
G0016,4182.935
G0018,4182.935
G0019,4182.935
G0033,4182.935
G0042,4182.935
G0124,4182.935
G0132,4182.935
G0166,4182.935
G0213,4182.935
G0297,4182.935
G0570,4182.935
G0608,4182.935
G0644,4182.935
G0823,4182.935
G0905,4182.935
G0015,4182.936
G0018,4182.936
G0019,4182.936
G0033,4182.936
G0042,4182.936
G0260,4182.936
G0298,4182.936
G0528,4182.936
G0570,4182.936
G0607,4182.936
G0644,4182.936
G0696,4182.936
G0824,4182.936
G0906,4182.936
G0016,4182.937
G0018,4182.937
G0019,4182.937
G0033,4182.937
G0042,4182.937
G0261,4182.937
G0299,4182.937
G0528,4182.937
G0570,4182.937
G0608,4182.937
G0644,4182.937
G0696,4182.937
G0825,4182.937
G0907,4182.937
G0007,4182.938
G0015,4182.938
G0018,4182.938
G0019,4182.938
G0042,4182.938
G0264,4182.938
G0300,4182.938
G0570,4182.938
G0605,4182.938
G0607,4182.938
G0644,4182.938
G0826,4182.938
G0908,4182.938
G0007,4182.939
G0016,4182.939
G0018,4182.939
G0019,4182.939
G0042,4182.939
G0265,4182.939
G0301,4182.939
G0570,4182.939
G0606,4182.939
G0608,4182.939
G0644,4182.939
G0827,4182.939
G0909,4182.939
G0007,4182.94
G0013,4182.94
G0015,4182.94
G0018,4182.94
G0019,4182.94
G0033,4182.94
G0042,4182.94
G0124,4182.94
G0132,4182.94
G0165,4182.94
G0216,4182.94
G0303,4182.94
G0570,4182.94
G0644,4182.94
G0828,4182.94
G0910,4182.94
G0018,4182.941
G0042,4182.941
G0219,4182.941
G0306,4182.941
G0570,4182.941
G0644,4182.941
G0829,4182.941
G0911,4182.941
G0018,4182.942
G0019,4182.942
G0042,4182.942
G0220,4182.942
G0307,4182.942
G0570,4182.942
G0571,4182.942
G0644,4182.942
G0830,4182.942
G0912,4182.942
G0007,4182.943
G0570,4182.943
G0644,4182.943
G0570,4182.944
G0644,4182.944
G0009,4182.945
G0570,4182.945
G0644,4182.945
G0570,4182.946
G0644,4182.946
G0042,4182.947
G0570,4182.947
G0720,4182.947
G1187,4182.947
G0042,4182.948
G0570,4182.948
G0720,4182.948
G1188,4182.948
G0042,4182.949
G0570,4182.949
G0720,4182.949
G1189,4182.949
G0042,4182.95
G0570,4182.95
G0720,4182.95
G1190,4182.95
G0042,4182.951
G0570,4182.951
G0720,4182.951
G1191,4182.951
G0042,4182.952
G0570,4182.952
G0720,4182.952
G1192,4182.952
G0042,4182.953
G0570,4182.953
G0720,4182.953
G0042,4182.954
G0570,4182.954
G0720,4182.954
G1194,4182.954
G0042,4182.955
G0570,4182.955
G0720,4182.955
G0042,4182.956
G0570,4182.956
G0720,4182.956
G1199,4182.956
G0005,4182.96
G0033,4182.96
G0042,4182.96
G0124,4182.96
G0132,4182.96
G0140,4182.96
G0393,4182.96
G0531,4182.96
G0543,4182.96
G0570,4182.96
G0644,4182.96
G0806,4182.96
G1102,4182.96
G0005,4182.961
G0033,4182.961
G0042,4182.961
G0124,4182.961
G0132,4182.961
G0141,4182.961
G0394,4182.961
G0531,4182.961
G0543,4182.961
G0570,4182.961
G0644,4182.961
G0806,4182.961
G1103,4182.961
G1163,4182.965
G1164,4182.966
G1469,4182.967
G1146,4182.967
G1166,4182.968
G1167,4182.969
G1168,4182.97
G1169,4182.971
G1170,4182.972
G1171,4182.973
G1172,4182.974
G1173,4182.975
G1174,4182.976
G1175,4182.977
G1176,4182.978
G1146,4182.979
G0007,4182.979
G0013,4182.979
G0015,4182.979
G0018,4182.979
G0019,4182.979
G0033,4182.979
G0035,4182.979
G0042,4182.979
G0124,4182.979
G0132,4182.979
G0166,4182.979
G0212,4182.979
G0375,4182.979
G0644,4182.979
G0027,4185.007
G0028,4185.007
G0033,4185.007
G0105,4185.007
G0125,4185.007
G0543,4185.007
G0544,4185.007
G0570,4185.007
G0645,4185.007
G0009,4185.009
G0020,4185.009
G0028,4185.009
G0544,4185.009
G0570,4185.009
G0028,4185.01
G0544,4185.01
G0570,4185.01
G0009,4185.012
G0020,4185.012
G0028,4185.012
G0544,4185.012
G0570,4185.012
G0009,4185.013
G0010,4185.013
G0022,4185.013
G0028,4185.013
G0544,4185.013
G0570,4185.013
G0009,4185.014
G0010,4185.014
G0022,4185.014
G0028,4185.014
G0544,4185.014
G0570,4185.014
G0028,4185.015
G0544,4185.015
G0570,4185.015
G0010,4185.016
G0021,4185.016
G0028,4185.016
G0544,4185.016
G0570,4185.016
G0010,4185.017
G0021,4185.017
G0028,4185.017
G0544,4185.017
G0570,4185.017
G0028,4185.018
G0544,4185.018
G0570,4185.018
G0009,4185.021
G0020,4185.021
G0033,4185.021
G0544,4185.021
G0570,4185.021
G0009,4185.022
G0020,4185.022
G0033,4185.022
G0544,4185.022
G0570,4185.022
G0105,4185.023
G0570,4185.023
G0645,4185.023
G1139,4185.023
G0009,4185.024
G0020,4185.024
G0523,4185.024
G0570,4185.024
G0841,4185.024
G0009,4185.025
G0020,4185.025
G0524,4185.025
G0570,4185.025
G0842,4185.025
G0009,4185.026
G0020,4185.026
G0525,4185.026
G0570,4185.026
G0843,4185.026
G0570,4185.027
G0010,4185.028
G0021,4185.028
G0526,4185.028
G0570,4185.028
G0844,4185.028
G0010,4185.029
G0021,4185.029
G0527,4185.029
G0570,4185.029
G0845,4185.029
G0570,4185.03
G0009,4185.038
G0010,4185.038
G0020,4185.038
G0021,4185.038
G0105,4185.038
G0570,4185.038
G0645,4185.038
G0009,4185.039
G0020,4185.039
G0544,4185.039
G0570,4185.039
G0009,4185.04
G0020,4185.04
G0028,4185.04
G0544,4185.04
G0570,4185.04
G0009,4185.041
G0020,4185.041
G0028,4185.041
G0544,4185.041
G0570,4185.041
G0028,4185.9
G0033,4185.9
G0125,4185.9
G0144,4185.9
G0531,4185.9
G0543,4185.9
G0570,4185.9
G0645,4185.9
G0806,4185.9
G0028,4185.901
G0033,4185.901
G0125,4185.901
G0145,4185.901
G0531,4185.901
G0543,4185.901
G0570,4185.901
G0645,4185.901
G0806,4185.901
G0009,4185.902
G0010,4185.902
G0028,4185.902
G0570,4185.902
G0645,4185.902
G0028,4185.903
G0570,4185.903
G0008,4195.001
G0042,4195.001
G0206,4195.001
G0544,4195.001
G0570,4195.001
G0643,4195.001
G0008,4216.003
G0033,4216.003
G0042,4216.003
G0060,4216.003
G0111,4216.003
G0126,4216.003
G0132,4216.003
G0206,4216.003
G0395,4216.003
G0531,4216.003
G0544,4216.003
G0570,4216.003
G0643,4216.003
G0653,4216.003
G0806,4216.003
G0004,4216.005
G0033,4216.005
G0039,4216.005
G0042,4216.005
G0108,4216.005
G0126,4216.005
G0132,4216.005
G0214,4216.005
G0396,4216.005
G0531,4216.005
G0544,4216.005
G0570,4216.005
G0646,4216.005
G0806,4216.005
G0008,4216.008
G0033,4216.008
G0042,4216.008
G0060,4216.008
G0087,4216.008
G0126,4216.008
G0132,4216.008
G0206,4216.008
G0397,4216.008
G0531,4216.008
G0544,4216.008
G0570,4216.008
G0643,4216.008
G0806,4216.008
G0008,4216.009
G0033,4216.009
G0042,4216.009
G0060,4216.009
G0111,4216.009
G0126,4216.009
G0132,4216.009
G0165,4216.009
G0206,4216.009
G0398,4216.009
G0643,4216.009
G0008,4216.01
G0033,4216.01
G0042,4216.01
G0063,4216.01
G0112,4216.01
G0126,4216.01
G0132,4216.01
G0208,4216.01
G0399,4216.01
G0531,4216.01
G0544,4216.01
G0570,4216.01
G0643,4216.01
G0653,4216.01
G0806,4216.01
G0008,4216.011
G0033,4216.011
G0042,4216.011
G0063,4216.011
G0112,4216.011
G0126,4216.011
G0132,4216.011
G0165,4216.011
G0208,4216.011
G0400,4216.011
G0643,4216.011
G0004,4216.012
G0033,4216.012
G0039,4216.012
G0042,4216.012
G0108,4216.012
G0126,4216.012
G0132,4216.012
G0214,4216.012
G0401,4216.012
G0646,4216.012
G0042,4216.013
G0088,4216.013
G0126,4216.013
G0132,4216.013
G0402,4216.013
G0531,4216.013
G0544,4216.013
G0570,4216.013
G0643,4216.013
G0806,4216.013
G0209,4216.013
G0042,4216.014
G0088,4216.014
G0126,4216.014
G0132,4216.014
G0403,4216.014
G0570,4216.014
G0643,4216.014
G0008,4216.015
G0038,4216.015
G0043,4216.015
G0132,4216.015
G0529,4216.015
G0570,4216.015
G0588,4216.015
G0643,4216.015
G0664,4216.015
G0665,4216.015
G0722,4216.015
G0725,4216.015
G0806,4216.015
G0206,4216.015
G0008,4216.016
G0060,4216.016
G0531,4216.016
G0570,4216.016
G0643,4216.016
G0806,4216.016
G0042,4216.02
G0063,4216.02
G0112,4216.02
G0126,4216.02
G0132,4216.02
G0531,4216.02
G0544,4216.02
G0570,4216.02
G0643,4216.02
G0806,4216.02
G0042,4216.021
G0060,4216.021
G0111,4216.021
G0126,4216.021
G0132,4216.021
G0531,4216.021
G0544,4216.021
G0570,4216.021
G0643,4216.021
G0806,4216.021
G0042,4216.022
G0126,4216.022
G0132,4216.022
G0206,4216.022
G0531,4216.022
G0544,4216.022
G0643,4216.022
G0042,4216.023
G0063,4216.023
G0112,4216.023
G0126,4216.023
G0132,4216.023
G0531,4216.023
G0544,4216.023
G0570,4216.023
G0643,4216.023
G0806,4216.023
G0042,4216.024
G0060,4216.024
G0111,4216.024
G0126,4216.024
G0132,4216.024
G0531,4216.024
G0544,4216.024
G0570,4216.024
G0643,4216.024
G0806,4216.024
G0008,4216.025
G0033,4216.025
G0042,4216.025
G0060,4216.025
G0111,4216.025
G0126,4216.025
G0132,4216.025
G0206,4216.025
G0395,4216.025
G0531,4216.025
G0544,4216.025
G0570,4216.025
G0643,4216.025
G0653,4216.025
G0806,4216.025
G0008,4216.026
G0033,4216.026
G0042,4216.026
G0063,4216.026
G0112,4216.026
G0126,4216.026
G0132,4216.026
G0208,4216.026
G0399,4216.026
G0531,4216.026
G0544,4216.026
G0570,4216.026
G0643,4216.026
G0653,4216.026
G0806,4216.026
G0008,4216.027
G0033,4216.027
G0042,4216.027
G0060,4216.027
G0111,4216.027
G0126,4216.027
G0132,4216.027
G0395,4216.027
G0531,4216.027
G0544,4216.027
G0570,4216.027
G0643,4216.027
G0653,4216.027
G0806,4216.027
G1102,4216.027
G0008,4216.028
G0033,4216.028
G0042,4216.028
G0063,4216.028
G0112,4216.028
G0126,4216.028
G0132,4216.028
G0399,4216.028
G0531,4216.028
G0544,4216.028
G0570,4216.028
G0643,4216.028
G0653,4216.028
G0806,4216.028
G1103,4216.028
G0008,4216.035
G0033,4216.035
G0042,4216.035
G0063,4216.035
G0112,4216.035
G0126,4216.035
G0132,4216.035
G0208,4216.035
G0399,4216.035
G0531,4216.035
G0544,4216.035
G0570,4216.035
G0643,4216.035
G0653,4216.035
G0806,4216.035
G0008,4216.036
G0033,4216.036
G0042,4216.036
G0063,4216.036
G0112,4216.036
G0126,4216.036
G0132,4216.036
G0208,4216.036
G0399,4216.036
G0531,4216.036
G0544,4216.036
G0570,4216.036
G0643,4216.036
G0653,4216.036
G0806,4216.036
G0042,4216.037
G0124,4216.037
G0132,4216.037
G0139,4216.037
G0219,4216.037
G0437,4216.037
G0531,4216.037
